smiles,ligand_id,activity_label
[NH3+]CCCCCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,11113472,inactive
[NH3+]CCNC(=O)c1ccc(Cl)cc1,11113471,inactive
NS(=O)(=O)c1cccc2c3NC(=O)C(=O)Nc3cc(c12)[N+](=O)[O-],11113470,inactive
[NH3+]CCCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1,11113469,inactive
[NH3+]CCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,11113468,inactive
[NH3+]CCCCCCNS(=O)(=O)c1cccc2ccccc12,11113467,inactive
[NH3+]CCNS(=O)(=O)c1cccc2c(Cl)cccc12,11113466,inactive
[NH3+]CCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1,11113465,inactive
C([C@H]([NH+]1CCCCC1)c2ccccc2)c3ccccc3,11113464,inactive
CC(=O)NCCc1c[nH]c2ccccc12,11113463,inactive
CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,11113462,inactive
CC(=O)N1CC[N+](C)(C)CC1,11113461,inactive
C1C[NH+]=C(N1)c2oc3ccccc3c2,11113459,inactive
Oc1ccc2C[C@H]3[NH+](CC4CC4)CC[C@@]56[C@H](Oc1c25)c7[nH]c8[C@@H]9Oc%10c(O)ccc%11C[C@H]%12[NH+](CC%13CC%13)CC[C@@]9(c%10%11)[C@@]%12(O)Cc8c7C[C@]36O,11113458,inactive
[NH3+][C@H](C(=O)[O-])c1cc(O)cc(O)c1,11113456,inactive
C[C@@]([NH3+])(C(=O)[O-])c1ccc(cc1)C(=O)[O-],11113454,inactive
C[C@@]([NH3+])(C(=O)[O-])c1ccc(cc1)C(=O)[O-],11113453,inactive
[NH3+][C@H](C(=O)[O-])c1ccc(O)c(c1)C(=O)[O-],11113450,inactive
[NH3+][C@@H](C(=O)[O-])c1ccc(O)c(c1)C(=O)[O-],11113449,inactive
[NH3+][C@H](C(=O)[O-])c1cccc(O)c1,11113448,inactive
[NH3+][C@H](C(=O)[O-])c1cccc(O)c1,11113447,inactive
[NH3+][C@H](C(=O)[O-])c1ccc(cc1)C(=O)[O-],11113446,inactive
[NH3+][C@@H](C(=O)[O-])c1ccc(cc1)C(=O)[O-],11113445,inactive
[NH3+][C@@H](C(=O)[O-])c1ccc(cc1)C(=O)[O-],11113444,inactive
[NH3+][C@H](C(=O)[O-])c1ccc(C(=O)[O-])c(O)c1,11113443,inactive
[NH3+][C@@H](C(=O)[O-])c1ccc(C(=O)[O-])c(O)c1,11113441,inactive
Oc1cc(nc2cc(Cl)cc(Cl)c12)C(=O)[O-],11113436,inactive
[NH3+][C@H](C(=O)[O-])c1onc([O-])c1,11113435,inactive
C[C@H](\C=C/C=C(\C)/[C@H]1C[NH2+][C@@H]([C@@H]1CC(=O)[O-])C(=O)[O-])C(=O)[O-],11113431,inactive
NC(=O)C[C@H](NC(=O)Cc1ccc(O)cc1O)C(=O)[O-],11113430,inactive
Cc1onc([O-])c1C[C@H]([NH3+])C(=O)[O-],11113428,inactive
Cc1onc([O-])c1C[C@@H]([NH3+])C(=O)[O-],11113427,inactive
[NH3+]C[C@H](CS(=O)(=O)[O-])c1ccc(Cl)cc1,11113425,inactive
[NH3+]C[C@](O)(CS(=O)(=O)[O-])c1ccc(Cl)cc1,11113424,inactive
[O-]C(=O)c1cccnc1C(=O)[O-],11113416,inactive
CC(=C)[C@H]1C[NH2+][C@@H]([C@@H]1CC(=O)[O-])C(=O)[O-],11113414,inactive
[O-]C(=O)Cc1cccnc1C(=O)[O-],11113402,inactive
[O-][N+](=O)c1cc2NC(=O)C(=O)Nc2cc1C#N,11113401,inactive
[O-][N+](=O)c1cc2NC(=O)C(=O)Nc2cc1[N+](=O)[O-],11113400,inactive
[NH3+][C@]1(CC[C@@H](C1)C(=O)[O-])C(=O)[O-],11113398,inactive
[NH3+][C@]1(CC[C@@H](C1)C(=O)[O-])C(=O)[O-],11113397,inactive
[NH3+][C@]1(CC[C@@H](C1)C(=O)[O-])C(=O)[O-],11113396,inactive
[NH3+]C[C@H](CP(=O)([O-])[O-])c1ccc(Cl)cc1,11113392,inactive
Cc1onc([O-])c1C[C@H]([NH3+])C(=O)[O-],11113390,inactive
Cc1onc([O-])c1C[C@H]([NH3+])C(=O)[O-],11113389,inactive
[NH3+][C@H](CCCCCP(=O)([O-])[O-])C(=O)[O-],11113388,inactive
C[NH+]1CCc2cc3OCOc3cc2[C@@H]1[C@@H]4C(=O)Oc5c6OCOc6ccc45,11113386,inactive
CC(C)[C@@H]1C[NH2+][C@@H]([C@@H]1CC(=O)[O-])C(=O)[O-],11113382,inactive
C[N+]1(C)CCc2cc3OCOc3cc2[C@@H]1[C@@H]4C(=O)Oc5c6OCOc6ccc45,11113381,inactive
C[N+]1(C)CCc2cc3OCOc3cc2[C@@H]1[C@@H]4C(=O)Oc5c6OCOc6ccc45,11113380,inactive
[NH3+][C@H](CCCCCP(=O)([O-])[O-])C(=O)[O-],11113376,inactive
NC(=[NH2+])NC(=O)c1nc(Cl)c(N)nc1N,11113372,inactive
CN\C(=C/[N+](=O)[O-])\[NH2+]CCSCc1oc(C[NH+](C)C)cc1,11113371,inactive
C[NH+]1[C@H](C[C@H](O)c2ccccc2)CCC[C@H]1CC(=O)c3ccccc3,11113370,inactive
C[NH+]1[C@@H]2CC(C[C@@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)c4ccccc4,11113369,inactive
COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CC[NH+](C)C)C(=O)[C@@H]2OC(=O)C,11113366,inactive
O=S(=O)(N1CCC[NH2+]CC1)c2cccc3cnccc23,11113364,inactive
CN1CC[NH+](CC(=O)N2c3ccccc3C(=O)Nc4cccnc24)CC1,11113363,inactive
C[NH+]1CCC(=C2c3ccccc3C=Cc4ccccc24)CC1,11113362,inactive
COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c3ccc(Cl)cc3,11113361,inactive
CC[C@@H](CO)NC(=O)[C@@H]1C[NH+](C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34,11113360,inactive
Oc1ccc(\C=C/c2cc(O)cc(O)c2)cc1,11113359,inactive
OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)n2cnc3c(NC4CCCC4)ncnc23,11113357,inactive
OC1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,11113356,inactive
COc1ccc(CN(CC[NH+](C)C)c2ccccn2)cc1,11113355,inactive
Brc1c(NC2=[NH+]CCN2)ccc3nccnc13,11113354,inactive
COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,11113353,inactive
CC[C@H]1[C@@H](Cc2cncn2C)COC1=O,11113352,inactive
CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)C3CCCC3,11113351,inactive
CCC1(C(=O)NCNC1=O)c2ccccc2,11113350,inactive
C(N(Cc1ccccc1)c2ccccc2)C3=[NH+]CCN3,11113348,inactive
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3[C@H](Cc4c[nH]c5cccc3c45)[NH+](C)C2)O[C@@]6(O)[C@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C1=O,11113347,inactive
Nc1nc2ccc(OC(F)(F)F)cc2s1,11113346,inactive
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,11113344,inactive
NC(=O)OCC(COC(=O)N)c1ccccc1,11113343,inactive
Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl,11113342,inactive
C[NH+]1CCN(CC1)C2=[NH+]c3cc(Cl)ccc3Nc4ccccc24,11113341,inactive
C[NH+]1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]3[C@@H]1Cc4cn(C)c5cccc3c45,11113340,inactive
CC1=NN(C(=O)C1)c2ccccc2,11113339,inactive
C[NH+]1CCC(=C2c3ccccc3CC(=O)c4sccc24)CC1,11113338,inactive
Cc1cc(c(O)c(C)c1CC2=[NH+]CCN2)C(C)(C)C,11113337,inactive
Fc1ccc(cc1)C(=O)CCC[NH+]2CCC3(CC2)N(CNC3=O)c4ccccc4,11113336,inactive
O=C1CCc2cc(OCCCCc3nnnn3C4CCCCC4)ccc2N1,11113335,inactive
CC(C)(C)[NH2+]C[C@H](O)COc1nsnc1N2CCOCC2,11113334,inactive
COCCCC\C(=N\OCC[NH3+])\c1ccc(cc1)C(F)(F)F,11113332,inactive
CCOC(=O)C1=C[C@@]2(CC)CCC[NH+]3CCc4c([C@@H]23)n1c5ccccc45,11113330,inactive
C1C[NH+]=C(NC(C2CC2)C3CC3)O1,11113329,inactive
[O-][N+](=O)c1cccc2c[nH]nc12,11113328,inactive
[NH3+]CC1(CC(=O)[O-])CCCCC1,11113327,inactive
CC1=C(CC[NH+]2CCC(=C(c3ccccc3)c4ccc(F)cc4)CC2)C(=O)N5C=CSC5=N1,11113326,inactive
COc1ccc(\C=C/C(=O)Nc2ccccc2C(=O)[O-])cc1OC,11113325,inactive
COc1ccc(cc1)C(=O)N2CCCC2=O,11113324,inactive
CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3ccccn3,11113322,inactive
O[C@H]([C@H](O)[C@H](O)C(=O)[O-])[C@@H](O)C(=O)[O-],11113074,inactive
Clc1ccc2N(C3CC[NH+](CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,11113073,inactive
CC1=NCCc2c1[nH]c3cc(O)ccc23,11113070,inactive
C[NH+]1CCC(=C2c3ccccc3CCc4sccc24)CC1,11113069,inactive
CC[C@H]1C[NH+]2CC[C@@H]1C[C@H]2[C@@H](O)c3ccnc4ccc(OC)cc34,11113068,inactive
CC(C)(C)NC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2C[NH+]1C[C@H](O)[C@H](Cc3ccccc3)NC(=O)[C@@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4,11113065,inactive
CO\N=C(/C(=O)N[C@H]1[C@@H]2SCC(=C(N2C1=O)C(=O)[O-])C[N+]3(C)CCCC3)\c4csc(N)n4,11113063,inactive
C[C@@]12CCC(=O)C=C1C=C[C@H]3[C@H]4CC[C@](O)(CCC(=O)[O-])[C@]4(C)CC[C@H]23,11113062,inactive
CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1,11113060,inactive
CC(C)n1c(\C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(c2ccc(F)cc2)c3ccccc13,11113059,inactive
Fc1ccc(cc1)C(=O)C2CC[NH+](CCN3C(=O)Nc4ccccc4C3=O)CC2,11113056,inactive
[NH3+]C12CC3CC(CC(C3)C1)C2,11113055,inactive
COc1ccc(cc1C(=O)NCc2cccnc2)C(=O)NCc3cccnc3,11113054,inactive
COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)[C@@H]4COc5ccccc5O4,11113052,inactive
[O-]C(=O)[C@@H]1CCn2c1ccc2C(=O)c3ccccc3,11113051,inactive
C[NH+](C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4c(Cl)ccc([O-])c4C(=O)C3=C([O-])[C@@]2(O)C(=O)C(=C1[O-])C(=O)N,11113050,inactive
[NH3+][C@H](C(=O)N[C@H]1[C@@H]2SCC(=C(N2C1=O)C(=O)[O-])Cl)c3ccccc3,11113049,inactive
Oc1c(Cc2cc3ccccc3c(C(=O)[O-])c2O)c4ccccc4cc1C(=O)[O-],11113048,inactive
CCC[NH+]1C[C@H](CSC)C[C@@H]2[C@@H]1Cc3c[nH]c4cccc2c34,11113047,inactive
Cc1ccc(cc1)C(=O)c2ccc(CC(=O)[O-])n2C,11113045,inactive
Cc1cc(CC(=O)[O-])n(C)c1C(=O)c2ccc(Cl)cc2,11113042,inactive
CC(C)(CO)[C@H](O)C(=O)NCCC(=O)[O-],11113041,inactive
C[NH+](C)C\C=C(/c1ccc(Br)cc1)\c2cccnc2,11113040,inactive
Cc1ccc2c(c1)c3CCC[C@@H]4[NH2+]CCn2c34,11113039,inactive
CCN1CCN(C(=O)N[C@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)[O-])c4ccccc4)C(=O)C1=O,11113038,inactive
CCOC(=O)c1ccc(OC(=O)CCCCCNC(=[NH2+])N)cc1,11113037,inactive
COCCc1ccc(OC[C@H](O)C[NH2+]C(C)C)cc1,11113035,inactive
CO\N=C(/C(=O)N[C@H]1[C@@H]2SCC(=C(N2C1=O)C(=O)[O-])COC(=O)N)\c3occc3,11113034,inactive
C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1,11113032,inactive
CCSc1ccc2Sc3ccccc3N(CCC[NH+]4CCN(C)CC4)c2c1,11113031,inactive
Cc1c(Nc2ncccc2C(=O)[O-])cccc1C(F)(F)F,11113029,inactive
C[NH+]1CCc2cccc3c2[C@@H]1Cc4ccc(O)c(O)c34,11113027,inactive
Cc1nccc2c3ccc(O)cc3[nH]c12,11113026,inactive
COc1cc2cc[n+]3c(C)c4cc(OC)c(OC)cc4cc3c2cc1OC,11113025,inactive
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)N3CCNC3=O)c4ccccc4)C(=O)N2[C@H]1C(=O)[O-],11113022,inactive
CO[C@@]1(NC(=O)Cc2cccs2)[C@@H]3SCC(=C(N3C1=O)C(=O)[O-])COC(=O)N,11113021,inactive
C[C@H]([NH3+])[C@H](O)c1cccc(O)c1,11113020,inactive
CN1CCC[NH+]=C1\C=C/c2cccs2,11113019,inactive
C[NH+]1CCCC[C@@H]1CCN2c3ccccc3Sc4ccc(cc24)S(=O)C,11113018,inactive
Cn1nnnc1SCC2=C(N3[C@@H](SC2)[C@H](NC(=O)[C@@H](O)c4ccccc4)C3=O)C(=O)[O-],11113017,inactive
O[C@H]1CC[C@H]2C[NH+]3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]2[C@H]1C(=O)[O-],11113016,inactive
C[C@@H]1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)N,11113014,inactive
COc1ccc2cc(ccc2c1)[C@H](C)C(=O)[O-],11113013,inactive
CN1CCC[NH+]=C1\C=C/c2sccc2C,11113012,inactive
CC[C@@H]([C@H]1O[C@@](CC)(C[C@H]1C)[C@@H]2CC[C@@](O)(CC)[C@H](C)O2)C(=O)[C@H](C)[C@H](O)[C@H](C)CCc3ccc(C)c(O)c3C(=O)[O-],11113011,inactive
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3[C@H](Cc4c[nH]c5cccc3c45)[NH+](C)C2)O[C@]6(O)[C@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C1=O,11113010,inactive
CC(=O)OCC1=C(N2[C@@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(=O)[O-],11113009,inactive
CC1=C(N2[C@@H](SC1)[C@H](NC(=O)[C@@H]([NH3+])c3ccccc3)C2=O)C(=O)[O-],11113008,inactive
C[C@@H]([C@H](O)c1ccc(O)cc1)[NH+]2CCC(Cc3ccccc3)CC2,11113007,inactive
CC[NH+](CC)CCOCCOC(=O)C1(CCCC1)c2ccccc2,11113006,inactive
CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@@H]3C[NH+](C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@H]7CCCN7C1=O)C(C)C,11113004,inactive
NC(=[NH2+])NC(=O)c1nc(Cl)c(N)nc1N,11113002,inactive
Oc1ccc2C[C@H]3[NH+](CC4CC4)CC[C@@]56[C@H](Oc1c25)C(=O)CC[C@]36O,11113000,inactive
[O-]C(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,11112998,inactive
[O-]C1=[NH+]C(=O)CN1\N=C/c2oc(cc2)c3ccc(cc3)[N+](=O)[O-],11112997,inactive
Cc1onc(c1C(=O)N[C@@H]2[C@@H]3SC(C)(C)[C@H](N3C2=O)C(=O)[O-])c4c(Cl)cccc4Cl,11112995,inactive
C[C@H]1[C@@H]2[C@H](O)CC(=C3[C@H]([C@@H]2OC1=O)C(=CC3=O)C)C,11112991,inactive
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3[C@H](Cc4c[nH]c5cccc3c45)[NH+](C)C2)O[C@]6(O)[C@H]7CCCN7C(=O)CN6C1=O,11112990,inactive
CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@@]3(C)[C@H]2C(=O)C=C4[C@H]5C[C@@](C)(CC[C@]5(C)CC[C@]34C)C(=O)[O-])OC(=O)CCC(=O)[O-],11112989,inactive
CC[C@H]([NH2+]C(C)C)[C@H](O)c1ccc(O)c(O)c1,11112987,inactive
CCOc1ccc2ccccc2c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(=O)[O-],11112986,inactive
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H]([NH3+])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],11112985,inactive
OC(CC[NH+]1CCCCC1)(c2ccccc2)c3ccccc3,11112983,inactive
COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CC[NH+]3C)c2c1,11112982,inactive
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N=C)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],11112981,inactive
CC[C@@H]1C[NH+]2CCc3cc(OC)c(OC)cc3[C@H]2C[C@@H]1C[C@@H]4[NH2+]CCc5cc(O)c(OC)cc45,11112980,inactive
CC[NH+](CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,11112979,inactive
Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl,11112978,inactive
CC(=O)NS(=O)(=O)c1ccc(N)cc1,11112977,inactive
C[NH+](C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C([O-])[C@@]2(O)C(=O)C(=C1[O-])C(=O)N)C(=O)c4c([O-])cccc4[C@@]3(C)O,11112976,inactive
C[NH+]1CCc2c(C1)c3ccccc3n2Cc4ccccc4,11112975,inactive
COc1ccc2nccc([C@H](O)[C@@H]3C[C@H]4CC[NH+]3C[C@@H]4C=C)c2c1,11112974,inactive
Oc1cc([O-])c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)[O-],11112972,inactive
COc1ccc2c3CCN=C(C)c3[nH]c2c1,11112970,inactive
C[NH+]1C[C@@H](C[C@@H]2[C@@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@]6(O)[C@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O,11112969,inactive
CN1C(=O)N(C)c2nc[nH]c2C1=O,11112968,inactive
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],11112967,inactive
C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@@H](CO)c3ccccc3,11112966,inactive
CN(CS(=O)(=O)[O-])C1=C(C)N(C)N(C1=O)c2ccccc2,11112965,inactive
CCC(=O)O[C@](Cc1ccccc1)([C@@H](C)C[NH+](C)C)c2ccccc2,11112964,inactive
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],11112962,inactive
C[C@H](CN1c2ccccc2Sc3ccccc13)C[NH+](C)C,11112961,inactive
C[N+](C)(CCCOc1ccccc1)c2ccccc2,11112960,inactive
CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc2ccccc2,11112959,inactive
Oc1ccc(O)c(c1)S(=O)(=O)[O-],11112957,inactive
CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCC[NH+]4CCN(C)CC4)c2c1,11112956,inactive
C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC3c4ccccc4CCc5ccccc35,11112955,inactive
Cc1cc(C)nc([N-]S(=O)(=O)c2ccc(N)cc2)n1,11112954,inactive
CC[NH+](CC)CCc1onc(n1)c2ccccc2,11112953,inactive
Cc1onc(c1C(=O)N[C@@H]2[C@@H]3SC(C)(C)[C@H](N3C2=O)C(=O)[O-])c4c(F)cccc4Cl,11112952,inactive
Nc1c2CCCCc2[nH+]c3ccccc13,11112951,inactive
CCN(CC)C(=O)N1CC[NH+](C)CC1,11112950,inactive
Nc1ccc(cc1)S(=O)(=O)Nc2cnc3ccccc3n2,11112947,inactive
C[C@@H]1[C@H](O)CC[C@@]2(C)[C@@H]1CC[C@@]3(C)[C@H]2[C@H](O)C[C@@H]4\C(=C(\CCC=C(C)C)/C(=O)[O-])\[C@H](C[C@]34C)OC(=O)C,11112946,inactive
Cc1onc(c2ccccc2Cl)c1C(=O)N[C@@H]3[C@@H]4SC(C)(C)[C@H](N4C3=O)C(=O)[O-],11112945,inactive
C[NH+](C)CCO[C@](C)(c1ccccc1)c2ccccn2,11112944,inactive
C[NH+]1C(C)(C)CCCC1(C)C,11112943,inactive
C[NH+](C)CCOC(c1ccccc1)c2ccccc2,11112942,inactive
COc1c(O)cc2C(=O)O[C@H]3[C@H](O)[C@H](O)[C@H](CO)O[C@H]3c2c1O,11112941,inactive
C[NH+]1Cc2c3OCOc3ccc2[C@@H]4[C@@H](O)Cc5cc6OCOc6cc5[C@H]14,11112940,inactive
[O-]C1=C([O-])C(=O)C(=C([O-])C1=O)[O-],11112939,inactive
NC(=[NH2+])c1ccc(OCCCCCOc2ccc(cc2)C(=[NH2+])N)cc1,11112938,inactive
CCCc1ncc(C[n+]2ccccc2C)c(N)n1,11112936,inactive
C[C@H](Oc1ccccc1)C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)[O-],11112935,inactive
Nc1nc([S-])c2ncn([C@H]3O[C@@H](CO)[C@@H](O)[C@@H]3O)c2n1,11112933,inactive
C[C@@]12CCC(=O)C[C@@H]1CC(=O)[C@H]3[C@H]4CCC[C@]4(C)C(=O)C[C@H]23,11112932,inactive
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],11112931,inactive
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,11112929,inactive
CC(=O)OCC1=C(N2[C@@H](SC1)[C@H](NC(=O)Cc3cccs3)C2=O)C(=O)[O-],11112928,inactive
C[N+](C)(C)CCCCCC[N+](C)(C)C,11112927,inactive
C[N+]1(C)[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@@H](CO)c3ccccc3,11112926,inactive
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,11112925,inactive
COC(=O)Nc1nc2cc(SC(C)C)ccc2[nH]1,11112923,inactive
CC[N+](CC)(CC)CC[C@@](O)(C1CCCCC1)c2ccccc2,11112922,inactive
C[C@H]([NH3+])C(=O)Nc1c(C)cccc1C,11112921,inactive
CC[NH2+][C@@]1(CCCCC1=O)c2cccs2,11112920,inactive
CO[C@H]1[C@@H](O)C[C@H]2C[NH+]3CCc4c([nH]c5cc(OC)ccc45)[C@@H]3C[C@H]2[C@@H]1C(=O)[O-],11112919,inactive
CC[NH+](CC)CCOC(=O)C1(CCCC1)c2ccc(cc2)[N+](=O)[O-],11112918,inactive
CO[C@H]1C=C2CC[NH+](C)[C@@H]2[C@H]3[C@H]1OC(=O)c4cc5OCOc5cc34,11112917,inactive
CC[NH+]1C[C@@]2(COC)CC[C@H](OC)[C@]34[C@H]5C[C@H]6[C@@H](C[C@@]7(OCO[C@]7([C@H](O)[C@@H]23)[C@H]14)[C@@H]5[C@@H]6OC)OC,11112916,inactive
CC(C)[NH2+]C[C@@H](O)COc1ccc(COCCOC(C)C)cc1,11112913,inactive
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,11112910,inactive
[NH3+][C@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],11112909,inactive
CC[NH+]1C[C@]2(C)CC[C@H](OC)[C@@]34[C@@H]2[C@H](OC(=O)C)[C@]5(OCO[C@@]56C[C@@H](OC)[C@@H]7C[C@@]3(O)[C@H]6[C@@H]7OC)[C@H]14,11112908,inactive
CCCOc1ccc(cc1N)C(=O)OCC[NH+](CC)CC,11112907,inactive
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(Cl)[C@@H](O)C[C@]12C,11112906,inactive
C[C@H]([NH3+])COc1c(C)cccc1C,11112905,inactive
O=C1NCC2(CC[NH+](CCc3ccccc3)CC2)O1,11112904,inactive
CC[C@@H]1[C@@H]2C[C@H]3[C@H]4N(C)c5ccccc5[C@@]46C[C@@H]([C@@H]2[C@@H]6O)[NH+]3[C@H]1O,11112903,inactive
CN(C)\N=N/c1[nH]cnc1C(=O)N,11112902,inactive
CC(C)[NH+](CC[C@@](C(=O)N)(c1ccccc1)c2ccccn2)C(C)C,11112901,inactive
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@H]3[C@@H](Cl)CC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]12C,11112900,inactive
CC1(C)O[C@@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@H]4[C@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,11112899,inactive
CC[NH+](CC)CCOC(=O)[C@H](C[C@@H]1CCCO1)Cc2cccc3ccccc23,11112898,inactive
CC[N+]1(C)[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H]3CC[C@@](C(=O)OC4C[C@H]5CC[C@@H](C4)[N+]5(C)CC)(c6ccccc6)c7ccccc37,11112896,inactive
CC[NH2+][C@@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(=O)(=O)N,11112895,inactive
CC[NH2+][C@@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N,11112893,inactive
[NH3+][C@H](C(=O)N[C@H]1[C@@H]2SCC(=C(N2C1=O)C(=O)[O-])Cl)c3ccccc3,11112892,inactive
Nc1c2ccccc2[nH+]c3c(O)cccc13,11112891,inactive
C(C[NH+]1CCOCC1)Nc2cc3CCCc4ccccc4c3nn2,11112890,inactive
N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3,11112889,inactive
O[C@H]1CCCC[C@H]1[NH+]2CCC(CC2)c3ccccc3,11112888,inactive
S=C(NC1CCCCC1)N2CCC(CC2)[C@H]3C=NC=[NH+]3,11112887,inactive
COc1ccc(cc1)C2=NN(CCCC(=O)[O-])C(=[NH2+])C=C2,11112886,inactive
CN1[C@H]2[NH+](C)CC[C@]2(C)c3cc(O)ccc13,11112885,inactive
Cc1nccn1C[C@@H]2CCc3c(C2=O)c4ccccc4n3C,11112884,inactive
CC(C)(C)NC(=O)[C@@H]1CC[C@@H]2[C@@H]3CC[C@@H]4NC(=O)C=C[C@@]4(C)[C@H]3CC[C@@]12C,11112881,inactive
CCN1C=C(C(=O)[O-])C(=O)c2cc(F)c(N3CC[NH2+][C@@H](C)C3)c(F)c12,11112880,inactive
CC[NH+]1CCC[C@H]1CNC(=O)c2c(O)c(CC)cc(Cl)c2OC,11112879,inactive
CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCC(C)CC3)C1=O,11112876,inactive
[O-]C(=O)C1=CN(C2CC2)c3cc(N4CC[NH2+]CC4)c(F)cc3C1=O,11112875,inactive
[O-]C(=O)COC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,11112873,inactive
